source	target	relation	source_group	target_group	reason	file
ir_median	ir_kuru	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_median	ir_lalasian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_median	ir_pactyan	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_median	ir_tocharian	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_melanchlaenian	ir_chernolian	kindred	ir_baltic_g	ir_baltic_g	same_group_kindred	ir_baltic_g.txt
ir_melanchlaenian	ir_corsian	positive	ir_baltic_g	ir_proto_european_g	group_positive	ir_baltic_g.txt
ir_melanchlaenian	ir_frisian	positive	ir_baltic_g	ir_germanic_g	group_positive	ir_baltic_g.txt
ir_melanchlaenian	ir_neuric	kindred	ir_baltic_g	ir_baltic_g	same_group_kindred	ir_baltic_g.txt
ir_melanchlaenian	ir_volgaic	positive	ir_baltic_g	ir_finnic_group_g	group_positive	ir_baltic_g.txt
ir_melanogaetulian	ir_jaintia	positive	ir_numidian_g	ir_pu_g	group_positive	ir_numidian_g.txt
ir_melanogaetulian	ir_massylian	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_melanogaetulian	ir_nectiberean	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_melanogaetulian	ir_oasis_egyptian	positive	ir_numidian_g	ir_north_african_g	group_positive	ir_numidian_g.txt
ir_melanogaetulian	ir_psyllic	positive	ir_numidian_g	ir_fezzani_g	group_positive	ir_numidian_g.txt
ir_melanogaetulian	ir_turdetanian	positive	ir_numidian_g	ir_iberia_g	group_positive	ir_numidian_g.txt
ir_meroitic	ir_alutan	positive	ir_meroitic_group_g	ir_nilotic_group_g	group_positive	ir_meroitic_group_g.txt
ir_meroitic	ir_athagaun	positive	ir_meroitic_group_g	ir_aksumite_group_g	group_positive	ir_meroitic_group_g.txt
ir_meroitic	ir_lower_nubian	kindred	ir_meroitic_group_g	ir_meroitic_group_g	same_group_kindred	ir_meroitic_group_g.txt
ir_meroitic	ir_napatan	kindred	ir_meroitic_group_g	ir_meroitic_group_g	same_group_kindred	ir_meroitic_group_g.txt
ir_messapian	ir_carian	positive	ir_illyrian_group_g	ir_hellenic_g	group_positive	ir_illyrian_group_g.txt
ir_messapian	ir_liburnian_culture	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_messapian	ir_paeonian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_messapian	ir_triballoi	positive	ir_illyrian_group_g	ir_thrace_group_g	group_positive	ir_illyrian_group_g.txt
ir_messapian	ir_tylian	positive	ir_illyrian_group_g	ir_celto_pannonian_group_g	group_positive	ir_illyrian_group_g.txt
ir_messapian	ir_umbrian	positive	ir_illyrian_group_g	ir_latin_g	group_positive	ir_illyrian_group_g.txt
ir_middle_egyptian	ir_atlantean	positive	ir_north_african_g	ir_fezzani_g	group_positive	ir_north_african_g.txt
ir_middle_egyptian	ir_autolalean	positive	ir_north_african_g	ir_numidian_g	group_positive	ir_north_african_g.txt
ir_middle_egyptian	ir_egyptian	kindred	ir_north_african_g	ir_north_african_g	same_group_kindred	ir_north_african_g.txt
ir_middle_egyptian	ir_mon	positive	ir_north_african_g	ir_pu_g	group_positive	ir_north_african_g.txt
ir_middle_egyptian	ir_oasis_egyptian	kindred	ir_north_african_g	ir_north_african_g	same_group_kindred	ir_north_african_g.txt
ir_midobian	ir_blemmyan	positive	ir_nilotic_group_g	ir_aksumite_group_g	group_positive	ir_nilotic_group_g.txt
ir_midobian	ir_kumuzan	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_midobian	ir_meroitic	positive	ir_nilotic_group_g	ir_meroitic_group_g	group_positive	ir_nilotic_group_g.txt
ir_midobian	ir_moyan	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_milyadian	ir_cretan	positive	ir_anatolian_g	ir_hellenic_g	group_positive	ir_anatolian_g.txt
ir_milyadian	ir_lydian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_milyadian	ir_morimenian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_milyadian	ir_pasargadi	positive	ir_anatolian_g	ir_persia_g	group_positive	ir_anatolian_g.txt
ir_milyadian	ir_suani	positive	ir_anatolian_g	ir_caucasian_g	group_positive	ir_anatolian_g.txt
ir_minaean	ir_blemmyan	positive	ir_south_arabian_g	ir_aksumite_group_g	group_positive	ir_south_arabian_g.txt
ir_minaean	ir_gyzantian	positive	ir_south_arabian_g	ir_fezzani_g	group_positive	ir_south_arabian_g.txt
ir_minaean	ir_kindite	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_minaean	ir_qatabanian	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_minaean	ir_taif	positive	ir_south_arabian_g	ir_south_levantine_g	group_positive	ir_south_arabian_g.txt
ir_mitanni	ir_andhran	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_mitanni	ir_margian	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_mitanni	ir_matsya	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_mitanni	ir_mulaka	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_mitanni	ir_pasargadi	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_mitanni	ir_vrji	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_moesi	ir_aeolian	positive	ir_thrace_group_g	ir_hellenic_g	group_positive	ir_thrace_group_g.txt
ir_moesi	ir_dardanian	positive	ir_thrace_group_g	ir_illyrian_group_g	group_positive	ir_thrace_group_g.txt
ir_moesi	ir_mariandynian	kindred	ir_thrace_group_g	ir_thrace_group_g	same_group_kindred	ir_thrace_group_g.txt
ir_moesi	ir_odrysi	kindred	ir_thrace_group_g	ir_thrace_group_g	same_group_kindred	ir_thrace_group_g.txt
ir_mon	ir_assyrian	positive	ir_pu_g	ir_east_levantine_g	group_positive	ir_pu_g.txt
ir_mon	ir_autolalean	positive	ir_pu_g	ir_numidian_g	group_positive	ir_pu_g.txt
ir_mon	ir_hebrew	positive	ir_pu_g	ir_west_levantine_g	group_positive	ir_pu_g.txt
ir_mon	ir_jaintia	kindred	ir_pu_g	ir_pu_g	same_group_kindred	ir_pu_g.txt
ir_mon	ir_makan	positive	ir_pu_g	ir_south_levantine_g	group_positive	ir_pu_g.txt
ir_mon	ir_middle_egyptian	positive	ir_pu_g	ir_north_african_g	group_positive	ir_pu_g.txt
ir_mon	ir_pubu	kindred	ir_pu_g	ir_pu_g	same_group_kindred	ir_pu_g.txt
ir_monapian	ir_ivernian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_monapian	ir_lemovician	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_monapian	ir_manavian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_monapian	ir_ordovitian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_monapian	ir_veliocassian	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_mordvin	ir_chernolian	positive	ir_finnic_group_g	ir_baltic_g	group_positive	ir_finnic_group_g.txt
ir_mordvin	ir_cimbrian	positive	ir_finnic_group_g	ir_germanic_g	group_positive	ir_finnic_group_g.txt
ir_mordvin	ir_fennic	kindred	ir_finnic_group_g	ir_finnic_group_g	same_group_kindred	ir_finnic_group_g.txt
ir_mordvin	ir_volgaic	kindred	ir_finnic_group_g	ir_finnic_group_g	same_group_kindred	ir_finnic_group_g.txt
ir_morimenian	ir_abasgoi	positive	ir_anatolian_g	ir_caucasian_g	group_positive	ir_anatolian_g.txt
ir_morimenian	ir_cypriot	positive	ir_anatolian_g	ir_hellenic_g	group_positive	ir_anatolian_g.txt
ir_morimenian	ir_milyadian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_morimenian	ir_mysian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_morimenian	ir_sagartian	positive	ir_anatolian_g	ir_persia_g	group_positive	ir_anatolian_g.txt
ir_morinian	ir_biturigan	positive	ir_belgae_group_g	ir_gallic_g	group_positive	ir_belgae_group_g.txt
ir_morinian	ir_coritani	positive	ir_belgae_group_g	ir_britannic_g	group_positive	ir_belgae_group_g.txt
ir_morinian	ir_eburonian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_morinian	ir_gothonic	positive	ir_belgae_group_g	ir_germanic_g	group_positive	ir_belgae_group_g.txt
ir_morinian	ir_nervian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_moyan	ir_blemmye	positive	ir_nilotic_group_g	ir_aksumite_group_g	group_positive	ir_nilotic_group_g.txt
ir_moyan	ir_midobian	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_moyan	ir_napatan	positive	ir_nilotic_group_g	ir_meroitic_group_g	group_positive	ir_nilotic_group_g.txt
ir_moyan	ir_nubian	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_mulaka	ir_assaka	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_mulaka	ir_atavi	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_mulaka	ir_mitanni	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_mulaka	ir_phryni	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_mulaka	ir_purus	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_mulaka	ir_sagartian	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_mysian	ir_albanian	positive	ir_anatolian_g	ir_caucasian_g	group_positive	ir_anatolian_g.txt
ir_mysian	ir_cyrenaican	positive	ir_anatolian_g	ir_hellenic_g	group_positive	ir_anatolian_g.txt
ir_mysian	ir_morimenian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_mysian	ir_oroandian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_mysian	ir_sarangian	positive	ir_anatolian_g	ir_persia_g	group_positive	ir_anatolian_g.txt
ir_nabatean	ir_babylonian	positive	ir_south_levantine_g	ir_east_levantine_g	group_positive	ir_south_levantine_g.txt
ir_nabatean	ir_himjar	positive	ir_south_levantine_g	ir_south_arabian_g	group_positive	ir_south_levantine_g.txt
ir_nabatean	ir_makan	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_nabatean	ir_phoenician	positive	ir_south_levantine_g	ir_west_levantine_g	group_positive	ir_south_levantine_g.txt
ir_nabatean	ir_pubu	positive	ir_south_levantine_g	ir_pu_g	group_positive	ir_south_levantine_g.txt
ir_nabatean	ir_qedarite	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_napatan	ir_avalitian	positive	ir_meroitic_group_g	ir_aksumite_group_g	group_positive	ir_meroitic_group_g.txt
ir_napatan	ir_boran	positive	ir_meroitic_group_g	ir_nilotic_group_g	group_positive	ir_meroitic_group_g.txt
ir_napatan	ir_lower_nubian	kindred	ir_meroitic_group_g	ir_meroitic_group_g	same_group_kindred	ir_meroitic_group_g.txt
ir_napatan	ir_meroitic	kindred	ir_meroitic_group_g	ir_meroitic_group_g	same_group_kindred	ir_meroitic_group_g.txt
ir_nasamonian	ir_adite	positive	ir_fezzani_g	ir_south_arabian_g	group_positive	ir_fezzani_g.txt
ir_nasamonian	ir_egyptian	positive	ir_fezzani_g	ir_north_african_g	group_positive	ir_fezzani_g.txt
ir_nasamonian	ir_macaean	kindred	ir_fezzani_g	ir_fezzani_g	same_group_kindred	ir_fezzani_g.txt
ir_nasamonian	ir_massaesylian	positive	ir_fezzani_g	ir_numidian_g	group_positive	ir_fezzani_g.txt
ir_nasamonian	ir_phazani	kindred	ir_fezzani_g	ir_fezzani_g	same_group_kindred	ir_fezzani_g.txt
ir_nectiberean	ir_atarantian	positive	ir_numidian_g	ir_fezzani_g	group_positive	ir_numidian_g.txt
ir_nectiberean	ir_melanogaetulian	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_nectiberean	ir_mon	positive	ir_numidian_g	ir_pu_g	group_positive	ir_numidian_g.txt
ir_nectiberean	ir_nigirtean	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_nectiberean	ir_turdulian	positive	ir_numidian_g	ir_iberia_g	group_positive	ir_numidian_g.txt
ir_nectiberean	ir_upper_egyptian	positive	ir_numidian_g	ir_north_african_g	group_positive	ir_numidian_g.txt
ir_nervian	ir_boian	positive	ir_belgae_group_g	ir_gallic_g	group_positive	ir_belgae_group_g.txt
ir_nervian	ir_cornovian	positive	ir_belgae_group_g	ir_britannic_g	group_positive	ir_belgae_group_g.txt
ir_nervian	ir_gutones	positive	ir_belgae_group_g	ir_germanic_g	group_positive	ir_belgae_group_g.txt
ir_nervian	ir_morinian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_nervian	ir_veliocassian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_neuric	ir_androphagian	positive	ir_baltic_g	ir_finnic_group_g	group_positive	ir_baltic_g.txt
ir_neuric	ir_gothonic	positive	ir_baltic_g	ir_germanic_g	group_positive	ir_baltic_g.txt
ir_neuric	ir_melanchlaenian	kindred	ir_baltic_g	ir_baltic_g	same_group_kindred	ir_baltic_g.txt
ir_neuric	ir_nuragic	positive	ir_baltic_g	ir_proto_european_g	group_positive	ir_baltic_g.txt
ir_neuric	ir_sporic	kindred	ir_baltic_g	ir_baltic_g	same_group_kindred	ir_baltic_g.txt
ir_nigirtean	ir_atlantean	positive	ir_numidian_g	ir_fezzani_g	group_positive	ir_numidian_g.txt
ir_nigirtean	ir_egyptian	positive	ir_numidian_g	ir_north_african_g	group_positive	ir_numidian_g.txt
ir_nigirtean	ir_nectiberean	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_nigirtean	ir_numidian	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_nigirtean	ir_pubu	positive	ir_numidian_g	ir_pu_g	group_positive	ir_numidian_g.txt
ir_nigirtean	ir_vasconian	positive	ir_numidian_g	ir_iberia_g	group_positive	ir_numidian_g.txt
ir_noric	ir_bellovacian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_noric	ir_hibernian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_noric	ir_letobician	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_noric	ir_pictonian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_noric	ir_taexalian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_noric	ir_vettonian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_nubian	ir_daamoti	positive	ir_nilotic_group_g	ir_aksumite_group_g	group_positive	ir_nilotic_group_g.txt
ir_nubian	ir_lower_nubian	positive	ir_nilotic_group_g	ir_meroitic_group_g	group_positive	ir_nilotic_group_g.txt
ir_nubian	ir_moyan	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_nubian	ir_rhizophagian	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_numidian	ir_aquitani	positive	ir_numidian_g	ir_iberia_g	group_positive	ir_numidian_g.txt
ir_numidian	ir_berber	positive	ir_numidian_g	ir_fezzani_g	group_positive	ir_numidian_g.txt
ir_numidian	ir_middle_egyptian	positive	ir_numidian_g	ir_north_african_g	group_positive	ir_numidian_g.txt
ir_numidian	ir_nigirtean	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_numidian	ir_perorsian	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_numidian	ir_rhakine	positive	ir_numidian_g	ir_pu_g	group_positive	ir_numidian_g.txt
ir_nuragic	ir_bastarnae	positive	ir_proto_european_g	ir_germanic_g	group_positive	ir_proto_european_g.txt
ir_nuragic	ir_budinian	positive	ir_proto_european_g	ir_baltic_g	group_positive	ir_proto_european_g.txt
ir_nuragic	ir_cimmerian	positive	ir_proto_european_g	ir_scythian_east_g	group_positive	ir_proto_european_g.txt
ir_nuragic	ir_corsian	kindred	ir_proto_european_g	ir_proto_european_g	same_group_kindred	ir_proto_european_g.txt
ir_nuragic	ir_derbiccan	positive	ir_proto_european_g	ir_scythia_g	group_positive	ir_proto_european_g.txt
ir_nuragic	ir_talaiotic	kindred	ir_proto_european_g	ir_proto_european_g	same_group_kindred	ir_proto_european_g.txt
ir_oasis_egyptian	ir_berber	positive	ir_north_african_g	ir_fezzani_g	group_positive	ir_north_african_g.txt
ir_oasis_egyptian	ir_canarian	positive	ir_north_african_g	ir_numidian_g	group_positive	ir_north_african_g.txt
ir_oasis_egyptian	ir_middle_egyptian	kindred	ir_north_african_g	ir_north_african_g	same_group_kindred	ir_north_african_g.txt
ir_oasis_egyptian	ir_pubu	positive	ir_north_african_g	ir_pu_g	group_positive	ir_north_african_g.txt
ir_oasis_egyptian	ir_upper_egyptian	kindred	ir_north_african_g	ir_north_african_g	same_group_kindred	ir_north_african_g.txt
ir_odrysi	ir_aetolian	positive	ir_thrace_group_g	ir_hellenic_g	group_positive	ir_thrace_group_g.txt
ir_odrysi	ir_deraemestian	positive	ir_thrace_group_g	ir_illyrian_group_g	group_positive	ir_thrace_group_g.txt
ir_odrysi	ir_moesi	kindred	ir_thrace_group_g	ir_thrace_group_g	same_group_kindred	ir_thrace_group_g.txt
ir_odrysi	ir_triballoi	kindred	ir_thrace_group_g	ir_thrace_group_g	same_group_kindred	ir_thrace_group_g.txt
ir_ona	ir_adite	positive	ir_aksumite_group_g	ir_south_arabian_g	group_positive	ir_aksumite_group_g.txt
ir_ona	ir_erythraean	kindred	ir_aksumite_group_g	ir_aksumite_group_g	same_group_kindred	ir_aksumite_group_g.txt
ir_ona	ir_napatan	positive	ir_aksumite_group_g	ir_meroitic_group_g	group_positive	ir_aksumite_group_g.txt
ir_ona	ir_puntic	kindred	ir_aksumite_group_g	ir_aksumite_group_g	same_group_kindred	ir_aksumite_group_g.txt
ir_ona	ir_zankorian	positive	ir_aksumite_group_g	ir_nilotic_group_g	group_positive	ir_aksumite_group_g.txt
ir_oppidanian	ir_etruscan	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_oppidanian	ir_galatian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_oppidanian	ir_helvetian	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_oppidanian	ir_lusitanian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_oppidanian	ir_sedetanian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_oppidanian	ir_vasconian	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_ordovitian	ir_aduatacian	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_ordovitian	ir_hibernian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_ordovitian	ir_lepontic	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_ordovitian	ir_monapian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_ordovitian	ir_parisian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_oretanian	ir_elesycian	positive	ir_iberia_g	ir_celt_iberia_g	group_positive	ir_iberia_g.txt
ir_oretanian	ir_lacetanian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_oretanian	ir_massylian	positive	ir_iberia_g	ir_numidian_g	group_positive	ir_iberia_g.txt
ir_oretanian	ir_turdetanian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_oretanian	ir_umbrian	positive	ir_iberia_g	ir_latin_g	group_positive	ir_iberia_g.txt
ir_oroandian	ir_caspian	positive	ir_anatolian_g	ir_caucasian_g	group_positive	ir_anatolian_g.txt
ir_oroandian	ir_enetoian	positive	ir_anatolian_g	ir_hellenic_g	group_positive	ir_anatolian_g.txt
ir_oroandian	ir_mysian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_oroandian	ir_paphlagonian	kindred	ir_anatolian_g	ir_anatolian_g	same_group_kindred	ir_anatolian_g.txt
ir_oroandian	ir_sattagydian	positive	ir_anatolian_g	ir_persia_g	group_positive	ir_anatolian_g.txt
ir_pactyan	ir_derbiccan	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_pactyan	ir_lankan	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_pactyan	ir_lycaonian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_pactyan	ir_median	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_pactyan	ir_parecanian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_pactyan	ir_wusun	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_paeonian	ir_bithynian	positive	ir_illyrian_group_g	ir_thrace_group_g	group_positive	ir_illyrian_group_g.txt
ir_paeonian	ir_ciliciote	positive	ir_illyrian_group_g	ir_hellenic_g	group_positive	ir_illyrian_group_g.txt
ir_paeonian	ir_galatian	positive	ir_illyrian_group_g	ir_celto_pannonian_group_g	group_positive	ir_illyrian_group_g.txt
ir_paeonian	ir_messapian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_paeonian	ir_pannonian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_paeonian	ir_venetic	positive	ir_illyrian_group_g	ir_latin_g	group_positive	ir_illyrian_group_g.txt
ir_pamphylian	ir_histrian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_pamphylian	ir_kennataian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_pamphylian	ir_massalian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_pamphylian	ir_pannonian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_pamphylian	ir_peloponnesian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_pamphylian	ir_triballoi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_pandra	ir_lankan	positive	ir_pracyan_g	ir_aryan_g	group_positive	ir_pracyan_g.txt
ir_pandra	ir_malla	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_pandra	ir_qin	positive	ir_pracyan_g	ir_chinese_g	group_positive	ir_pracyan_g.txt
ir_pandra	ir_savara	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_pandra	ir_tamil	positive	ir_pracyan_g	ir_indian_g	group_positive	ir_pracyan_g.txt
ir_pandra	ir_yarlung	positive	ir_pracyan_g	ir_tibetan_g	group_positive	ir_pracyan_g.txt
ir_pandyan	ir_kuntalan	kindred	ir_indian_g	ir_indian_g	same_group_kindred	ir_indian_g.txt
ir_pandyan	ir_kuru	positive	ir_indian_g	ir_aryan_g	group_positive	ir_indian_g.txt
ir_pandyan	ir_malla	positive	ir_indian_g	ir_pracyan_g	group_positive	ir_indian_g.txt
ir_pandyan	ir_tamil	kindred	ir_indian_g	ir_indian_g	same_group_kindred	ir_indian_g.txt
